#,"URL Rating (desc)","Referring Page URL","Referring Page Title","Internal Links Count","External Links Count","Link URL",Type,TextPre,"Link Anchor",TextPost,"HTTP Code","DP check","RP check"
184,14,https://www.justia.com/lawyers/social-security-disability/california/oceanside,"Oceanside Social Security Disability Lawyers | Compare Top Rated California Attorneys | Justia",119,32,https://hedtkelawgroup.com/estate-administration-probate-attorney-california/,Dofollow,,"View Website",,404,"2020-04-07 20:34:26",2020-04-11T12:18:35Z
184,14,https://www.justia.com/lawyers/social-security-disability/california/oceanside,"Oceanside Social Security Disability Lawyers | Compare Top Rated California Attorneys | Justia",119,32,https://www.mlvlaw.com/,Dofollow,,"View Website",,404,"2020-03-30 17:38:04",2020-04-11T12:18:35Z
184,14,https://www.justia.com/lawyers/social-security-disability/california/oceanside,"Oceanside Social Security Disability Lawyers | Compare Top Rated California Attorneys | Justia",119,32,https://www.gtlaw.com/People/GregoryFHurley,Dofollow,,"View Website",,404,"2020-03-27 11:15:42",2020-04-11T12:18:35Z
185,14,https://www.justia.com/lawyers/social-security-disability/oregon/lake-oswego,"Lake Oswego Social Security Disability Lawyers - Compare Top Social Security Disability Attorneys in Lake Oswego, Oregon - Justia",127,49,https://www.perkinscoie.com/dglassman,Dofollow,,"View Website",,404,"2020-03-26 06:55:52",2019-12-28T00:06:47Z
186,14,https://www.justia.com/lawyers/social-security-disability/california/garden-grove,"Garden Grove Social Security Disability Lawyers - Compare Top Social Security Disability Attorneys in Garden Grove, California - Justia",119,18,https://www.gtlaw.com/People/GregoryFHurley,Dofollow,,"View Website",,404,"2020-03-27 11:15:42",2020-01-15T01:45:59Z
187,14,https://www.justia.com/lawyers/social-security-disability/georgia/stone-mountain,"Stone Mountain Social Security Disability Lawyers | Compare Top Rated Georgia Attorneys | Justia",121,42,https://www.schiffhardin.com/DavidHWilliams.htm,Dofollow,,"View Website",,404,"2020-03-23 09:43:54",2020-04-03T20:26:11Z
187,14,https://www.justia.com/lawyers/social-security-disability/georgia/stone-mountain,"Stone Mountain Social Security Disability Lawyers | Compare Top Rated Georgia Attorneys | Justia",121,42,http://www.bullockfirm.com/,Dofollow,,"View Website",,404,"2020-03-07 09:56:26",2020-04-03T20:26:11Z
188,14,https://www.justia.com/lawyers/social-security-disability/virginia/centreville,"Centreville Social Security Disability Lawyers - Compare Top Social Security Disability Attorneys in Centreville, Virginia - Justia",115,41,http://www.rosepalmerlaw.com/,Dofollow,,"View Website",,404,"2020-03-24 22:35:31",2019-12-23T06:59:10Z
189,14,https://www.justia.com/lawyers/social-security-disability/mississippi/madison,"Madison Social Security Disability Lawyers | Compare Top Rated Mississippi Attorneys | Justia",123,32,https://www.gulfcoastlawyer.com/Attorneys/Patrick-A-Sheehan.shtml,Dofollow,,"View Website",,404,"2020-04-22 17:28:02",2020-03-25T18:30:17Z
189,14,https://www.justia.com/lawyers/social-security-disability/mississippi/madison,"Madison Social Security Disability Lawyers | Compare Top Rated Mississippi Attorneys | Justia",123,32,http://www.nemsbankruptcy.com/,Dofollow,,"View Website",,404,"2020-04-13 14:28:31",2020-03-25T18:30:17Z
189,14,https://www.justia.com/lawyers/social-security-disability/mississippi/madison,"Madison Social Security Disability Lawyers | Compare Top Rated Mississippi Attorneys | Justia",123,32,https://www.parkerfirm.net/,Dofollow,,"View Website",,404,"2020-04-13 13:26:43",2020-03-25T18:30:17Z
190,14,https://www.justia.com/lawyers/social-security-disability/colorado/centennial,"Centennial Social Security Disability Lawyers - Compare Top Social Security Disability Attorneys in Centennial, Colorado - Justia",117,43,http://www.injurynet.com/,Dofollow,,"View Website",,"Cannot resolve host","2020-02-06 21:55:17",2020-01-15T23:53:01Z
191,14,https://www.justia.com/lawyers/social-security-disability/florida/pine-hills,"Pine Hills Social Security Disability Lawyers - Compare Top Social Security Disability Attorneys in Pine Hills, Florida - Justia",122,30,http://407law.com/,Dofollow,,"View Website",,404,"2020-03-28 23:49:13",2020-03-21T11:14:27Z
192,14,https://www.justia.com/lawyers/social-security-disability/virginia/albemarle-county,"Albemarle County Social Security Disability Lawyers - Compare Top Social Security Disability Attorneys in Albemarle County, Virginia - Justia",122,41,http://www.rosepalmerlaw.com/,Dofollow,,"View Website",,404,"2020-03-24 22:35:31",2020-01-15T19:40:46Z
193,14,https://www.justia.com/lawyers/social-security-disability/wisconsin/appleton,"Appleton Social Security Disability Lawyers | Compare Top Rated Wisconsin Attorneys | Justia",124,28,https://www.sbe-law.com/jastroch-labarge-merger,Dofollow,,"View Website",,404,"2020-04-20 08:18:54",2020-04-05T03:10:38Z
193,14,https://www.justia.com/lawyers/social-security-disability/wisconsin/appleton,"Appleton Social Security Disability Lawyers | Compare Top Rated Wisconsin Attorneys | Justia",124,28,https://www.michaelbest.com/our_people.cfm,Dofollow,,"View Website",,404,"2020-04-19 08:56:52",2020-04-05T03:10:38Z
193,14,https://www.justia.com/lawyers/social-security-disability/wisconsin/appleton,"Appleton Social Security Disability Lawyers | Compare Top Rated Wisconsin Attorneys | Justia",124,28,https://www.hq-law.com/attorneys/msumara.html,Dofollow,,"View Website",,404,"2020-04-01 17:55:18",2020-04-05T03:10:38Z
194,14,https://www.justia.com/lawyers/social-security-disability/ohio/mason,"Mason Social Security Disability Lawyers - Compare Top Social Security Disability Attorneys in Mason, Ohio - Justia",121,22,http://www.kpresq.com/index.html,Dofollow,,"View Website",,404,"2020-04-02 16:40:09",2020-01-18T05:59:39Z
195,14,https://www.justia.com/lawyers/social-security-disability/california/redwood-city,"Redwood City Social Security Disability Lawyers - Compare Top Social Security Disability Attorneys in Redwood City, California - Justia",122,25,http://www.reedsmith.com/,Dofollow,,"View Website",,404,"2020-03-31 10:23:52",2019-12-07T02:56:37Z
196,14,https://www.justia.com/lawyers/social-security-disability/north-carolina/greenville,"Greenville Social Security Disability Lawyers | Compare Top Rated North Carolina Attorneys | Justia",112,33,https://justicecounts.com/social-security-disability.html,Dofollow,,"View Website",,404,"2020-03-17 06:03:42",2020-04-09T15:47:25Z
196,14,https://www.justia.com/lawyers/social-security-disability/north-carolina/greenville,"Greenville Social Security Disability Lawyers | Compare Top Rated North Carolina Attorneys | Justia",112,33,https://justicecounts.com/kinston-nc-auto-accident.html,Dofollow,,"View Website",,404,"2020-02-11 06:48:15",2020-04-09T15:47:25Z
197,14,https://www.justia.com/lawyers/social-security-disability/illinois/oak-lawn,"Oak Lawn Social Security Disability Lawyers | Compare Top Rated Illinois Attorneys | Justia",124,61,https://www.schiffhardin.com/SheldonAZabel.htm,Dofollow,,"View Website",,404,"2020-04-23 01:39:44",2020-04-18T10:14:35Z
197,14,https://www.justia.com/lawyers/social-security-disability/illinois/oak-lawn,"Oak Lawn Social Security Disability Lawyers | Compare Top Rated Illinois Attorneys | Justia",124,61,http://www.ddbchiblog.com/,Dofollow,,"View Blog",,"Cannot resolve host","2020-04-22 12:02:48",2020-04-18T10:14:35Z
197,14,https://www.justia.com/lawyers/social-security-disability/illinois/oak-lawn,"Oak Lawn Social Security Disability Lawyers | Compare Top Rated Illinois Attorneys | Justia",124,61,https://www.schiffhardin.com/ScottEPickens.htm,Dofollow,,"View Website",,404,"2020-04-17 13:35:21",2020-04-18T10:14:35Z
197,14,https://www.justia.com/lawyers/social-security-disability/illinois/oak-lawn,"Oak Lawn Social Security Disability Lawyers | Compare Top Rated Illinois Attorneys | Justia",124,61,https://www.schiffhardin.com/BarbaraStamanWolff.htm,Dofollow,,"View Website",,404,"2020-04-15 06:52:39",2020-04-18T10:14:35Z
197,14,https://www.justia.com/lawyers/social-security-disability/illinois/oak-lawn,"Oak Lawn Social Security Disability Lawyers | Compare Top Rated Illinois Attorneys | Justia",124,61,https://www.schiffhardin.com/MikeZhiyuanXu.htm,Dofollow,,"View Website",,404,"2020-04-15 06:32:09",2020-04-18T10:14:35Z
197,14,https://www.justia.com/lawyers/social-security-disability/illinois/oak-lawn,"Oak Lawn Social Security Disability Lawyers | Compare Top Rated Illinois Attorneys | Justia",124,61,https://www.schiffhardin.com/JonasEFeliciano.htm,Dofollow,,"View Website",,404,"2020-04-14 14:25:35",2020-04-18T10:14:35Z
197,14,https://www.justia.com/lawyers/social-security-disability/illinois/oak-lawn,"Oak Lawn Social Security Disability Lawyers | Compare Top Rated Illinois Attorneys | Justia",124,61,https://www.schiffhardin.com/DavidRHodgman.htm,Dofollow,,"View Website",,404,"2020-04-07 12:55:41",2020-04-18T10:14:35Z
197,14,https://www.justia.com/lawyers/social-security-disability/illinois/oak-lawn,"Oak Lawn Social Security Disability Lawyers | Compare Top Rated Illinois Attorneys | Justia",124,61,https://www.schiffhardin.com/GabrielMRodriguez.htm,Dofollow,,"View Website",,404,"2020-04-07 11:45:16",2020-04-18T10:14:35Z
197,14,https://www.justia.com/lawyers/social-security-disability/illinois/oak-lawn,"Oak Lawn Social Security Disability Lawyers | Compare Top Rated Illinois Attorneys | Justia",124,61,https://www.schiffhardin.com/PaulBOFlaherty.htm,Dofollow,,"View Website",,404,"2020-04-05 20:31:57",2020-04-18T10:14:35Z
197,14,https://www.justia.com/lawyers/social-security-disability/illinois/oak-lawn,"Oak Lawn Social Security Disability Lawyers | Compare Top Rated Illinois Attorneys | Justia",124,61,https://www.schiffhardin.com/AnnKPikus.htm,Dofollow,,"View Website",,404,"2020-04-02 17:19:08",2020-04-18T10:14:35Z
197,14,https://www.justia.com/lawyers/social-security-disability/illinois/oak-lawn,"Oak Lawn Social Security Disability Lawyers | Compare Top Rated Illinois Attorneys | Justia",124,61,https://www.schiffhardin.com/MelodyRBarron.htm,Dofollow,,"View Website",,404,"2020-03-30 03:37:37",2020-04-18T10:14:35Z
197,14,https://www.justia.com/lawyers/social-security-disability/illinois/oak-lawn,"Oak Lawn Social Security Disability Lawyers | Compare Top Rated Illinois Attorneys | Justia",124,61,https://www.schiffhardin.com/KennethMRoberts.htm,Dofollow,,"View Website",,404,"2020-03-29 02:20:08",2020-04-18T10:14:35Z
198,14,https://www.justia.com/lawyers/social-security-disability/south-carolina/myrtle-beach,"Myrtle Beach Social Security Disability Lawyers - Compare Top Social Security Disability Attorneys in Myrtle Beach, South Carolina - Justia",120,41,http://www.hawkinslawsc.com/james-c-sproat-esq.html,Dofollow,,"View Website",,404,"2020-04-16 00:16:21",2019-12-17T11:17:46Z
199,14,https://www.justia.com/lawyers/social-security-disability/south-carolina/saint-andrews,"Saint Andrews Social Security Disability Lawyers - Compare Top Social Security Disability Attorneys in Saint Andrews, South Carolina - Justia",122,45,http://www.hawkinslawsc.com/james-c-sproat-esq.html,Dofollow,,"View Website",,404,"2020-04-16 00:16:21",2019-12-17T02:06:30Z
200,14,https://www.justia.com/lawyers/social-security-disability/south-carolina/horry-county,"Horry County Social Security Disability Lawyers - Compare Top Social Security Disability Attorneys in Horry County, South Carolina - Justia",124,43,http://www.hawkinslawsc.com/james-c-sproat-esq.html,Dofollow,,"View Website",,404,"2020-04-16 00:16:21",2019-12-27T08:12:30Z
201,14,https://www.justia.com/lawyers/social-security-disability/california/south-san-francisco,"South San Francisco Social Security Disability Lawyers - Compare Top Social Security Disability Attorneys in South San Francisco, California - Justia",121,27,https://www.schiffhardin.com/NicoleSMagaline.htm,Dofollow,,"View Website",,404,"2020-04-20 21:33:54",2020-02-17T16:11:22Z
201,14,https://www.justia.com/lawyers/social-security-disability/california/south-san-francisco,"South San Francisco Social Security Disability Lawyers - Compare Top Social Security Disability Attorneys in South San Francisco, California - Justia",121,27,http://www.reedsmith.com/,Dofollow,,"View Website",,404,"2020-03-31 10:23:52",2020-02-17T16:11:22Z
202,14,https://www.justia.com/lawyers/social-security-disability/north-carolina/shelby,"Shelby Social Security Disability Lawyers | Compare Top Rated North Carolina Attorneys | Justia",105,29,http://pattonbrownlaw.com/practice_areas/has-social-security-denied-your-claim-for-disability-benefits-.cfm,Dofollow,,"View Website",,404,"2020-04-21 09:48:07",2020-04-12T04:46:19Z
203,14,https://www.justia.com/lawyers/social-security-disability/wisconsin/wausau,"Wausau Social Security Disability Lawyers - Compare Top Social Security Disability Attorneys in Wausau, Wisconsin - Justia",125,37,https://www.sbe-law.com/jastroch-labarge-merger,Dofollow,,"View Website",,404,"2020-04-20 08:18:54",2020-03-19T07:17:12Z
203,14,https://www.justia.com/lawyers/social-security-disability/wisconsin/wausau,"Wausau Social Security Disability Lawyers - Compare Top Social Security Disability Attorneys in Wausau, Wisconsin - Justia",125,37,https://www.michaelbest.com/our_people.cfm,Dofollow,,"View Website",,404,"2020-04-19 08:56:52",2020-03-19T07:17:12Z
203,14,https://www.justia.com/lawyers/social-security-disability/wisconsin/wausau,"Wausau Social Security Disability Lawyers - Compare Top Social Security Disability Attorneys in Wausau, Wisconsin - Justia",125,37,https://www.hq-law.com/attorneys/msumara.html,Dofollow,,"View Website",,404,"2020-04-01 17:55:18",2020-03-19T07:17:12Z
204,14,https://www.justia.com/lawyers/social-security-disability/california/colton,"Colton Social Security Disability Lawyers | Compare Top Rated California Attorneys | Justia",116,22,https://hedtkelawgroup.com/estate-administration-probate-attorney-california/,Dofollow,,"View Website",,404,"2020-04-07 20:34:26",2020-04-03T09:39:10Z
204,14,https://www.justia.com/lawyers/social-security-disability/california/colton,"Colton Social Security Disability Lawyers | Compare Top Rated California Attorneys | Justia",116,22,https://www.gtlaw.com/People/GregoryFHurley,Dofollow,,"View Website",,404,"2020-03-27 11:15:42",2020-04-03T09:39:10Z
205,14,https://www.justia.com/lawyers/social-security-disability/massachusetts/malden,"Malden Social Security Disability Lawyers - Compare Top Social Security Disability Attorneys in Malden, Massachusetts - Justia",125,60,https://www.cupolilaw.com/,Dofollow,,"View Website",,404,"2020-03-27 02:25:49",2020-01-10T00:46:47Z
206,14,https://www.justia.com/lawyers/social-security-disability/wisconsin/la-crosse-county,"La Crosse County Social Security Disability Lawyers - Compare Top Social Security Disability Attorneys in La Crosse County, Wisconsin - Justia",126,37,https://www.sbe-law.com/jastroch-labarge-merger,Dofollow,,"View Website",,404,"2020-04-20 08:18:54",2019-12-25T05:37:20Z
206,14,https://www.justia.com/lawyers/social-security-disability/wisconsin/la-crosse-county,"La Crosse County Social Security Disability Lawyers - Compare Top Social Security Disability Attorneys in La Crosse County, Wisconsin - Justia",126,37,https://www.michaelbest.com/our_people.cfm,Dofollow,,"View Website",,404,"2020-04-19 08:56:52",2019-12-25T05:37:20Z
206,14,https://www.justia.com/lawyers/social-security-disability/wisconsin/la-crosse-county,"La Crosse County Social Security Disability Lawyers - Compare Top Social Security Disability Attorneys in La Crosse County, Wisconsin - Justia",126,37,https://www.hq-law.com/attorneys/msumara.html,Dofollow,,"View Website",,404,"2020-04-01 17:55:18",2019-12-25T05:37:20Z
207,14,https://www.justia.com/lawyers/social-security-disability/illinois/peoria,"Peoria Social Security Disability Lawyers | Compare Top Rated Illinois Attorneys | Justia",125,48,http://www.ddbchiblog.com/,Dofollow,,"View Blog",,"Cannot resolve host","2020-04-22 12:02:48",2020-04-15T10:51:39Z
208,14,https://www.justia.com/lawyers/social-security-disability/illinois/evanston,"Evanston Social Security Disability Lawyers | Compare Top Rated Illinois Attorneys | Justia",122,60,https://www.schiffhardin.com/SheldonAZabel.htm,Dofollow,,"View Website",,404,"2020-04-23 01:39:44",2020-03-24T15:00:41Z
208,14,https://www.justia.com/lawyers/social-security-disability/illinois/evanston,"Evanston Social Security Disability Lawyers | Compare Top Rated Illinois Attorneys | Justia",122,60,http://www.ddbchiblog.com/,Dofollow,,"View Blog",,"Cannot resolve host","2020-04-22 12:02:48",2020-03-24T15:00:41Z
208,14,https://www.justia.com/lawyers/social-security-disability/illinois/evanston,"Evanston Social Security Disability Lawyers | Compare Top Rated Illinois Attorneys | Justia",122,60,https://www.schiffhardin.com/MikeZhiyuanXu.htm,Dofollow,,"View Website",,404,"2020-04-15 06:32:09",2020-03-24T15:00:41Z
208,14,https://www.justia.com/lawyers/social-security-disability/illinois/evanston,"Evanston Social Security Disability Lawyers | Compare Top Rated Illinois Attorneys | Justia",122,60,https://www.schiffhardin.com/JonasEFeliciano.htm,Dofollow,,"View Website",,404,"2020-04-14 14:25:35",2020-03-24T15:00:41Z
208,14,https://www.justia.com/lawyers/social-security-disability/illinois/evanston,"Evanston Social Security Disability Lawyers | Compare Top Rated Illinois Attorneys | Justia",122,60,https://www.schiffhardin.com/DavidRHodgman.htm,Dofollow,,"View Website",,404,"2020-04-07 12:55:41",2020-03-24T15:00:41Z
208,14,https://www.justia.com/lawyers/social-security-disability/illinois/evanston,"Evanston Social Security Disability Lawyers | Compare Top Rated Illinois Attorneys | Justia",122,60,https://www.schiffhardin.com/PaulBOFlaherty.htm,Dofollow,,"View Website",,404,"2020-04-05 20:31:57",2020-03-24T15:00:41Z
208,14,https://www.justia.com/lawyers/social-security-disability/illinois/evanston,"Evanston Social Security Disability Lawyers | Compare Top Rated Illinois Attorneys | Justia",122,60,https://www.schiffhardin.com/MelodyRBarron.htm,Dofollow,,"View Website",,404,"2020-03-30 03:37:37",2020-03-24T15:00:41Z
208,14,https://www.justia.com/lawyers/social-security-disability/illinois/evanston,"Evanston Social Security Disability Lawyers | Compare Top Rated Illinois Attorneys | Justia",122,60,https://www.schiffhardin.com/KennethMRoberts.htm,Dofollow,,"View Website",,404,"2020-03-29 02:20:08",2020-03-24T15:00:41Z
208,14,https://www.justia.com/lawyers/social-security-disability/illinois/evanston,"Evanston Social Security Disability Lawyers | Compare Top Rated Illinois Attorneys | Justia",122,60,https://www.schiffhardin.com/EryanKCobham.htm,Dofollow,,"View Website",,404,"2020-03-26 19:21:46",2020-03-24T15:00:41Z
208,14,https://www.justia.com/lawyers/social-security-disability/illinois/evanston,"Evanston Social Security Disability Lawyers | Compare Top Rated Illinois Attorneys | Justia",122,60,https://www.schiffhardin.com/ChristineRWQuigley.htm,Dofollow,,"View Website",,404,"2020-03-19 04:53:25",2020-03-24T15:00:41Z
209,14,https://www.justia.com/lawyers/social-security-disability/mississippi/horn-lake,"Horn Lake Social Security Disability Lawyers | Compare Top Rated Mississippi Attorneys | Justia",125,33,https://www.gulfcoastlawyer.com/Attorneys/Patrick-A-Sheehan.shtml,Dofollow,,"View Website",,404,"2020-04-22 17:28:02",2020-04-03T14:19:18Z
209,14,https://www.justia.com/lawyers/social-security-disability/mississippi/horn-lake,"Horn Lake Social Security Disability Lawyers | Compare Top Rated Mississippi Attorneys | Justia",125,33,http://www.nemsbankruptcy.com/,Dofollow,,"View Website",,404,"2020-04-13 14:28:31",2020-04-03T14:19:18Z
209,14,https://www.justia.com/lawyers/social-security-disability/mississippi/horn-lake,"Horn Lake Social Security Disability Lawyers | Compare Top Rated Mississippi Attorneys | Justia",125,33,https://www.parkerfirm.net/,Dofollow,,"View Website",,404,"2020-04-13 13:26:43",2020-04-03T14:19:18Z
210,14,https://www.justia.com/lawyers/social-security-disability/california/compton,"Compton Social Security Disability Lawyers - Compare Top Social Security Disability Attorneys in Compton, California - Justia",120,25,https://www.mwe.com/index.cfm/fuseaction/bios.detail/object_id/1afee5d4-5e51-4421-bb9b-4a26fd52bf51.cfm,Dofollow,,"View Website",,404,"2020-04-19 07:21:53",2020-01-11T14:21:39Z
211,14,https://www.justia.com/lawyers/social-security-disability/michigan/flint,"Flint Social Security Disability Lawyers | Compare Top Rated Michigan Attorneys | Justia",119,44,https://willandtrustattorney.business.site/,Dofollow,,"View Website",,404,"2020-03-19 19:25:23",2020-04-03T06:57:09Z
212,14,https://www.justia.com/lawyers/social-security-disability/north-carolina/fayetteville,"Fayetteville Social Security Disability Lawyers - Compare Top Social Security Disability Attorneys in Fayetteville, North Carolina - Justia",117,40,https://justicecounts.com/social-security-disability.html,Dofollow,,"View Website",,404,"2020-03-17 06:03:42",2020-03-19T19:27:40Z
212,14,https://www.justia.com/lawyers/social-security-disability/north-carolina/fayetteville,"Fayetteville Social Security Disability Lawyers - Compare Top Social Security Disability Attorneys in Fayetteville, North Carolina - Justia",117,40,https://justicecounts.com/kinston-nc-auto-accident.html,Dofollow,,"View Website",,404,"2020-02-11 06:48:15",2020-03-19T19:27:40Z
213,14,https://www.justia.com/lawyers/social-security-disability/michigan/ottawa-county,"Ottawa County Social Security Disability Lawyers | Compare Top Rated Michigan Attorneys | Justia",134,40,http://www.rpjplaw.com/,Dofollow,,"View Website",,"Cannot resolve host","2020-04-15 08:07:59",2020-04-09T14:09:12Z
214,14,https://www.justia.com/lawyers/social-security-disability/georgia/savannah,"Savannah Social Security Disability Lawyers - Compare Top Social Security Disability Attorneys in Savannah, Georgia - Justia",125,58,http://www.bullockfirm.com/,Dofollow,,"View Website",,404,"2020-03-07 09:56:26",2019-12-23T12:40:21Z
215,14,https://www.justia.com/lawyers/social-security-disability/ohio/finneytown,"Finneytown Social Security Disability Lawyers | Compare Top Rated Ohio Attorneys | Justia",124,29,http://www.kpresq.com/index.html,Dofollow,,"View Website",,404,"2020-04-02 16:40:09",2020-04-09T19:51:31Z
215,14,https://www.justia.com/lawyers/social-security-disability/ohio/finneytown,"Finneytown Social Security Disability Lawyers | Compare Top Rated Ohio Attorneys | Justia",124,29,https://www.oal-law.com/car-accident-lawyers.html,Dofollow,,"View Website",,404,"2020-03-28 03:08:23",2020-04-09T19:51:31Z
216,14,https://www.justia.com/lawyers/social-security-disability/new-jersey/hoboken,"Hoboken Social Security Disability Lawyers - Compare Top Social Security Disability Attorneys in Hoboken, New Jersey - Justia",113,34,https://www.pricemeese.com/staff/Karen-F-Edler,Dofollow,,"View Website",,404,"2020-04-04 20:01:51",2020-01-03T11:20:43Z
217,14,https://www.justia.com/lawyers/social-security-disability/new-york/elmhurst,"Elmhurst Social Security Disability Lawyers | Compare Top Rated New York Attorneys | Justia",119,52,http://www.winningatlaw.com/,Dofollow,,"View Website",,404,"2020-04-16 17:08:32",2020-03-30T03:18:12Z
218,14,https://www.justia.com/lawyers/social-security-disability/mississippi/pascagoula,"Pascagoula Social Security Disability Lawyers | Compare Top Rated Mississippi Attorneys | Justia",122,32,https://www.gulfcoastlawyer.com/Attorneys/Patrick-A-Sheehan.shtml,Dofollow,,"View Website",,404,"2020-04-22 17:28:02",2020-04-11T21:40:51Z
218,14,https://www.justia.com/lawyers/social-security-disability/mississippi/pascagoula,"Pascagoula Social Security Disability Lawyers | Compare Top Rated Mississippi Attorneys | Justia",122,32,http://www.nemsbankruptcy.com/,Dofollow,,"View Website",,404,"2020-04-13 14:28:31",2020-04-11T21:40:51Z
218,14,https://www.justia.com/lawyers/social-security-disability/mississippi/pascagoula,"Pascagoula Social Security Disability Lawyers | Compare Top Rated Mississippi Attorneys | Justia",122,32,https://www.parkerfirm.net/,Dofollow,,"View Website",,404,"2020-04-13 13:26:43",2020-04-11T21:40:51Z
219,14,https://www.justia.com/lawyers/social-security-disability/louisiana/alexandria,"Alexandria Social Security Disability Lawyers - Compare Top Social Security Disability Attorneys in Alexandria, Louisiana - Justia",102,25,https://www.matthewlanelaw.com/,Dofollow,,"View Website",,404,"2020-03-17 23:11:46",2020-01-17T15:28:06Z
220,14,https://www.justia.com/lawyers/social-security-disability/california/orange,"Orange Social Security Disability Lawyers - Compare Top Social Security Disability Attorneys in Orange, California - Justia",120,23,https://hedtkelawgroup.com/estate-administration-probate-attorney-california/,Dofollow,,"View Website",,404,"2020-04-07 20:34:26",2019-12-25T19:58:05Z
220,14,https://www.justia.com/lawyers/social-security-disability/california/orange,"Orange Social Security Disability Lawyers - Compare Top Social Security Disability Attorneys in Orange, California - Justia",120,23,https://www.gtlaw.com/People/GregoryFHurley,Dofollow,,"View Website",,404,"2020-03-27 11:15:42",2019-12-25T19:58:05Z
221,14,https://www.justia.com/lawyers/social-security-disability/florida/alafaya,"Alafaya Social Security Disability Lawyers | Compare Top Rated Florida Attorneys | Justia",121,33,http://407law.com/,Dofollow,,"View Website",,404,"2020-03-28 23:49:13",2020-04-13T08:28:21Z
222,14,https://www.justia.com/lawyers/social-security-disability/indiana/new-albany,"New Albany Social Security Disability Lawyers | Compare Top Rated Indiana Attorneys | Justia",109,32,http://bryanbullock.wix.com/attorneybryanbullock,Dofollow,,"View Website",,404,"2020-04-18 12:48:02",2020-04-11T06:33:53Z
223,14,https://www.justia.com/lawyers/social-security-disability/virginia/williamsburg,"Williamsburg Social Security Disability Lawyers - Compare Top Social Security Disability Attorneys in Williamsburg, Virginia - Justia",114,41,http://www.rosepalmerlaw.com/,Dofollow,,"View Website",,404,"2020-03-24 22:35:31",2020-01-27T15:21:18Z
224,14,https://www.justia.com/lawyers/social-security-disability/pennsylvania/whitehall,"Whitehall Social Security Disability Lawyers - Compare Top Social Security Disability Attorneys in Whitehall, Pennsylvania - Justia",124,54,http://www.jeffreygreenwald.com/,Dofollow,,"View Website",,404,"2020-04-05 02:40:53",2020-03-17T05:26:04Z
225,14,https://www.justia.com/lawyers/social-security-disability/ohio/lancaster,"Lancaster Social Security Disability Lawyers - Compare Top Social Security Disability Attorneys in Lancaster, Ohio - Justia",124,62,https://www.vorys.com/people-201.html,Dofollow,,"View Website",,404,"2020-03-26 13:10:07",2020-03-04T00:11:47Z
226,14,https://www.justia.com/lawyers/social-security-disability/virginia/portsmouth,"Portsmouth Social Security Disability Lawyers - Compare Top Social Security Disability Attorneys in Portsmouth, Virginia - Justia",115,40,http://www.rosepalmerlaw.com/,Dofollow,,"View Website",,404,"2020-03-24 22:35:31",2019-12-24T00:59:00Z
227,14,https://www.justia.com/lawyers/social-security-disability/north-carolina/statesville,"Statesville Social Security Disability Lawyers | Compare Top Rated North Carolina Attorneys | Justia",106,32,http://pattonbrownlaw.com/practice_areas/has-social-security-denied-your-claim-for-disability-benefits-.cfm,Dofollow,,"View Website",,404,"2020-04-21 09:48:07",2020-04-10T06:44:19Z
228,14,https://www.justia.com/lawyers/social-security-disability/wisconsin/la-crosse,"La Crosse Social Security Disability Lawyers - Compare Top Social Security Disability Attorneys in La Crosse, Wisconsin - Justia",125,37,https://www.sbe-law.com/jastroch-labarge-merger,Dofollow,,"View Website",,404,"2020-04-20 08:18:54",2019-12-19T13:13:33Z
228,14,https://www.justia.com/lawyers/social-security-disability/wisconsin/la-crosse,"La Crosse Social Security Disability Lawyers - Compare Top Social Security Disability Attorneys in La Crosse, Wisconsin - Justia",125,37,https://www.michaelbest.com/our_people.cfm,Dofollow,,"View Website",,404,"2020-04-19 08:56:52",2019-12-19T13:13:33Z
228,14,https://www.justia.com/lawyers/social-security-disability/wisconsin/la-crosse,"La Crosse Social Security Disability Lawyers - Compare Top Social Security Disability Attorneys in La Crosse, Wisconsin - Justia",125,37,https://www.hq-law.com/attorneys/msumara.html,Dofollow,,"View Website",,404,"2020-04-01 17:55:18",2019-12-19T13:13:33Z
229,14,https://www.justia.com/lawyers/social-security-disability/louisiana/broussard,"Broussard Social Security Disability Lawyers | Compare Top Rated Louisiana Attorneys | Justia",101,23,https://www.matthewlanelaw.com/,Dofollow,,"View Website",,404,"2020-03-17 23:11:46",2020-04-23T08:14:58Z
230,14,https://www.justia.com/lawyers/social-security-disability/missouri/kirkwood,"Kirkwood Social Security Disability Lawyers | Compare Top Rated Missouri Attorneys | Justia",120,46,https://lienlawfirm.wordpress.com/,Dofollow,,"View Website",,"Cannot resolve host","2020-02-24 05:19:14",2020-03-29T18:11:40Z
231,14,https://www.justia.com/lawyers/social-security-disability/michigan/rochester,"Rochester Social Security Disability Lawyers | Compare Top Rated Michigan Attorneys | Justia",118,37,https://willandtrustattorney.business.site/,Dofollow,,"View Website",,404,"2020-03-19 19:25:23",2020-04-12T00:45:52Z
232,14,https://www.justia.com/lawyers/social-security-disability/michigan/saint-clair-shores,"Saint Clair Shores Social Security Disability Lawyers | Compare Top Rated Michigan Attorneys | Justia",118,29,https://willandtrustattorney.business.site/,Dofollow,,"View Website",,404,"2020-03-19 19:25:23",2020-04-21T12:25:56Z
